Oxymax PARAMETER File 

CSV Generation Date,3/15/2022 6:02:20 AM 
Experiment Started,3/14/2022 6:54:16 AM 
Data Filename,C:\Users\jonbr\Documents\Brestoff Lab\2022-03-14 B6 Fasting.CDTA

Group/Cage,0101
Subject ID,8-1
Subject Mass,28.8 G

Group/Cage,0102
Subject ID,16-1
Subject Mass,29.1 G

Group/Cage,0103
Subject ID,16-2
Subject Mass,30.4 G

Group/Cage,0104
Subject ID,8-2
Subject Mass,25.2 G

Group/Cage,0105
Subject ID,16-3
Subject Mass,30.4 G

Group/Cage,0106
Subject ID,8-3
Subject Mass,25.5 G

Group/Cage,0107
Subject ID,16-4
Subject Mass,31.8 G

Group/Cage,0108
Subject ID,8-4
Subject Mass,28.8 G

Group/Cage,0109
Subject ID,F8-1
Subject Mass,18.8 G

Group/Cage,0110
Subject ID,F16-1
Subject Mass,22.5 G

Group/Cage,0111
Subject ID,F8-2
Subject Mass,17.7 G

Group/Cage,0112
Subject ID,F16-2
Subject Mass,25.5 G

Group/Cage,0113
Subject ID,F16-3
Subject Mass,23.8 G

Group/Cage,0114
Subject ID,F8-3
Subject Mass,20.1 G

Group/Cage,0115
Subject ID,F8-4
Subject Mass,18.7 G

Group/Cage,0116
Subject ID,F16-4
Subject Mass,20.8 G

Reference Settle Time (s), 18 
Reference Measure Time (s), 2 
Cage Settle Time (s), 18 
Cage Measure Time (s), 2 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_1

Paramter,FEED1 (grams)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 35 ,3/14/2022 10:07:39 AM , 0.1081136 ,3/14/2022 10:07:59 AM , 0 ,3/14/2022 10:08:19 AM , 0 ,3/14/2022 10:08:39 AM , 0 ,3/14/2022 10:08:59 AM , 0 ,3/14/2022 10:09:19 AM , 0 ,3/14/2022 10:09:39 AM , 0 ,3/14/2022 10:09:59 AM , 0 ,3/14/2022 10:10:19 AM , 0 ,3/14/2022 10:10:39 AM , 0 ,3/14/2022 10:10:59 AM , 0 ,3/14/2022 10:11:19 AM , 0 ,3/14/2022 10:11:39 AM , 0 ,3/14/2022 10:11:59 AM , 0 ,3/14/2022 10:12:19 AM , 0 ,3/14/2022 10:12:39 AM , 0 ,
 36 ,3/14/2022 10:13:19 AM , 0 ,3/14/2022 10:13:39 AM , 0 ,3/14/2022 10:13:59 AM , 0 ,3/14/2022 10:14:19 AM , 4.994711E-02 ,3/14/2022 10:14:39 AM , 0 ,3/14/2022 10:14:59 AM , 0 ,3/14/2022 10:15:19 AM , 0 ,3/14/2022 10:15:39 AM , 0 ,3/14/2022 10:15:59 AM , 0 ,3/14/2022 10:16:19 AM , 0 ,3/14/2022 10:16:39 AM , 0 ,3/14/2022 10:16:59 AM , 0 ,3/14/2022 10:17:19 AM , 0 ,3/14/2022 10:17:39 AM , 0.1798019 ,3/14/2022 10:17:59 AM , 0 ,3/14/2022 10:18:19 AM , 0 ,
 37 ,3/14/2022 10:18:59 AM , 5.131021E-02 ,3/14/2022 10:19:19 AM , 0 ,3/14/2022 10:19:39 AM , 0 ,3/14/2022 10:19:59 AM , 0 ,3/14/2022 10:20:19 AM , 0 ,3/14/2022 10:20:39 AM , 0 ,3/14/2022 10:20:59 AM , 5.190277E-02 ,3/14/2022 10:21:19 AM , 0 ,3/14/2022 10:21:39 AM , 0 ,3/14/2022 10:21:59 AM , 0 ,3/14/2022 10:22:19 AM , 0 ,3/14/2022 10:22:39 AM , 0 ,3/14/2022 10:22:59 AM , 0 ,3/14/2022 10:23:19 AM , 6.968945E-02 ,3/14/2022 10:23:39 AM , 0 ,3/14/2022 10:23:59 AM , 0 ,
 38 ,3/14/2022 10:24:39 AM , 0 ,3/14/2022 10:24:59 AM , 0 ,3/14/2022 10:25:19 AM , 0 ,3/14/2022 10:25:39 AM , 0.4741414 ,3/14/2022 10:25:59 AM , 0 ,3/14/2022 10:26:19 AM , 0 ,3/14/2022 10:26:39 AM , 0 ,3/14/2022 10:26:59 AM , 0.1482646 ,3/14/2022 10:27:19 AM , 0 ,3/14/2022 10:27:39 AM , 0 ,3/14/2022 10:27:59 AM , 0 ,3/14/2022 10:28:19 AM , 0 ,3/14/2022 10:28:39 AM , 0 ,3/14/2022 10:28:59 AM , 0 ,3/14/2022 10:29:19 AM , 0 ,3/14/2022 10:29:39 AM , 0 ,
 39 ,3/14/2022 10:30:19 AM , 0 ,3/14/2022 10:30:39 AM , 0 ,3/14/2022 10:30:59 AM , 9.554037E-02 ,3/14/2022 10:31:19 AM , 0 ,3/14/2022 10:31:39 AM , 0 ,3/14/2022 10:31:59 AM , 0 ,3/14/2022 10:32:19 AM , 0 ,3/14/2022 10:32:39 AM , 0.304301 ,3/14/2022 10:32:59 AM , 0 ,3/14/2022 10:33:19 AM , 0 ,3/14/2022 10:33:39 AM , 0 ,3/14/2022 10:33:59 AM , 0 ,3/14/2022 10:34:19 AM , 0 ,3/14/2022 10:34:39 AM , 4.676056E-02 ,3/14/2022 10:34:59 AM , 0 ,3/14/2022 10:35:19 AM , 0 ,
 40 ,3/14/2022 10:35:59 AM , 0 ,3/14/2022 10:36:19 AM , 0 ,3/14/2022 10:36:39 AM , 0 ,3/14/2022 10:36:59 AM , 0 ,3/14/2022 10:37:19 AM , 0 ,3/14/2022 10:37:39 AM , 0 ,3/14/2022 10:37:59 AM , 0 ,3/14/2022 10:38:19 AM , 0 ,3/14/2022 10:38:39 AM , 0 ,3/14/2022 10:38:59 AM , 0 ,3/14/2022 10:39:19 AM , 0 ,3/14/2022 10:39:39 AM , 0 ,3/14/2022 10:39:59 AM , 0 ,3/14/2022 10:40:19 AM , 0 ,3/14/2022 10:40:39 AM , 0 ,3/14/2022 10:40:59 AM , 0 ,
 41 ,3/14/2022 10:41:39 AM , 4.856366E-02 ,3/14/2022 10:41:59 AM , 0 ,3/14/2022 10:42:19 AM , 0 ,3/14/2022 10:42:39 AM , 0 ,3/14/2022 10:42:59 AM , 0 ,3/14/2022 10:43:19 AM , 0 ,3/14/2022 10:43:39 AM , 0 ,3/14/2022 10:43:59 AM , 8.864337E-02 ,3/14/2022 10:44:19 AM , 4.766843E-02 ,3/14/2022 10:44:39 AM , 0 ,3/14/2022 10:44:59 AM , 0 ,3/14/2022 10:45:19 AM , 0 ,3/14/2022 10:45:39 AM , 0 ,3/14/2022 10:45:59 AM , 0.2382888 ,3/14/2022 10:46:19 AM , 0 ,3/14/2022 10:46:39 AM , 0 ,
 42 ,3/14/2022 10:47:19 AM , 0 ,3/14/2022 10:47:39 AM , 0 ,3/14/2022 10:47:59 AM , 0 ,3/14/2022 10:48:19 AM , 0 ,3/14/2022 10:48:39 AM , 0 ,3/14/2022 10:48:59 AM , 0 ,3/14/2022 10:49:19 AM , 0 ,3/14/2022 10:49:39 AM , 0 ,3/14/2022 10:49:59 AM , 0 ,3/14/2022 10:50:19 AM , 0 ,3/14/2022 10:50:39 AM , 0 ,3/14/2022 10:50:59 AM , 0 ,3/14/2022 10:51:19 AM , 0 ,3/14/2022 10:51:39 AM , 0.1147232 ,3/14/2022 10:51:59 AM , 0 ,3/14/2022 10:52:19 AM , 0 ,
 43 ,3/14/2022 10:52:59 AM , 0 ,3/14/2022 10:53:19 AM , 0 ,3/14/2022 10:53:39 AM , 0 ,3/14/2022 10:53:59 AM , 0 ,3/14/2022 10:54:19 AM , 0 ,3/14/2022 10:54:39 AM , 0 ,3/14/2022 10:54:59 AM , 0 ,3/14/2022 10:55:19 AM , 0 ,3/14/2022 10:55:39 AM , 4.794824E-02 ,3/14/2022 10:55:59 AM , 0 ,3/14/2022 10:56:19 AM , 0 ,3/14/2022 10:56:39 AM , 0 ,3/14/2022 10:56:59 AM , 0 ,3/14/2022 10:57:19 AM , 0 ,3/14/2022 10:57:39 AM , 0 ,3/14/2022 10:57:59 AM , 0.391299 ,
 44 ,3/14/2022 10:58:39 AM , 0 ,3/14/2022 10:58:59 AM , 0 ,3/14/2022 10:59:19 AM , 0 ,3/14/2022 10:59:39 AM , 0 ,3/14/2022 10:59:59 AM , 0 ,3/14/2022 11:00:19 AM , 0 ,3/14/2022 11:00:39 AM , 0 ,3/14/2022 11:00:59 AM , 0 ,3/14/2022 11:01:19 AM , 0 ,3/14/2022 11:01:39 AM , 0 ,3/14/2022 11:01:59 AM , 0 ,3/14/2022 11:02:19 AM , 0 ,3/14/2022 11:02:39 AM , 0 ,3/14/2022 11:02:59 AM , 0 ,3/14/2022 11:03:19 AM , 0 ,3/14/2022 11:03:39 AM , 0 ,
 45 ,3/14/2022 11:04:19 AM , 0 ,3/14/2022 11:04:39 AM , 0 ,3/14/2022 11:04:59 AM , 0 ,3/14/2022 11:05:19 AM , 0 ,3/14/2022 11:05:39 AM , 0 ,3/14/2022 11:05:59 AM , 0 ,3/14/2022 11:06:19 AM , 0 ,3/14/2022 11:06:39 AM , 0 ,3/14/2022 11:06:59 AM , 0 ,3/14/2022 11:07:19 AM , 0 ,3/14/2022 11:07:39 AM , 0 ,3/14/2022 11:07:59 AM , 0 ,3/14/2022 11:08:19 AM , 0 ,3/14/2022 11:08:39 AM , 0 ,3/14/2022 11:08:59 AM , 0 ,3/14/2022 11:09:19 AM , 0 ,
 46 ,3/14/2022 11:09:59 AM , 0 ,3/14/2022 11:10:19 AM , 0 ,3/14/2022 11:10:39 AM , 0 ,3/14/2022 11:10:59 AM , 0 ,3/14/2022 11:11:19 AM , 0 ,3/14/2022 11:11:39 AM , 0 ,3/14/2022 11:11:59 AM , 0 ,3/14/2022 11:12:19 AM , 0 ,3/14/2022 11:12:39 AM , 0 ,3/14/2022 11:12:59 AM , 0 ,3/14/2022 11:13:19 AM , 0 ,3/14/2022 11:13:39 AM , 0 ,3/14/2022 11:13:59 AM , 0 ,3/14/2022 11:14:19 AM , 0 ,3/14/2022 11:14:39 AM , 0 ,3/14/2022 11:14:59 AM , 0 ,
 47 ,3/14/2022 11:15:39 AM , 0 ,3/14/2022 11:15:59 AM , 0 ,3/14/2022 11:16:19 AM , 0 ,3/14/2022 11:16:39 AM , 0 ,3/14/2022 11:16:59 AM , 0 ,3/14/2022 11:17:19 AM , 0 ,3/14/2022 11:17:39 AM , 0 ,3/14/2022 11:17:59 AM , 0 ,3/14/2022 11:18:19 AM , 0 ,3/14/2022 11:18:39 AM , 0 ,3/14/2022 11:18:59 AM , 0.211825 ,3/14/2022 11:19:19 AM , 0.1107356 ,3/14/2022 11:19:39 AM , 0 ,3/14/2022 11:19:59 AM , 0 ,3/14/2022 11:20:19 AM , 0 ,3/14/2022 11:20:39 AM , 0 ,
 48 ,3/14/2022 11:21:19 AM , 0 ,3/14/2022 11:21:39 AM , 0 ,3/14/2022 11:21:59 AM , 0 ,3/14/2022 11:22:19 AM , 0 ,3/14/2022 11:22:39 AM , 0 ,3/14/2022 11:22:59 AM , 0 ,3/14/2022 11:23:19 AM , 0.1152623 ,3/14/2022 11:23:39 AM , 0 ,3/14/2022 11:23:59 AM , 0 ,3/14/2022 11:24:19 AM , 0 ,3/14/2022 11:24:39 AM , 0 ,3/14/2022 11:24:59 AM , 0 ,3/14/2022 11:25:19 AM , 0 ,3/14/2022 11:25:39 AM , 0 ,3/14/2022 11:25:59 AM , 0 ,3/14/2022 11:26:19 AM , 0 ,
 49 ,3/14/2022 11:26:59 AM , 5.493671E-02 ,3/14/2022 11:27:19 AM , 0 ,3/14/2022 11:27:39 AM , 0 ,3/14/2022 11:27:59 AM , 0 ,3/14/2022 11:28:19 AM , 0 ,3/14/2022 11:28:39 AM , 0 ,3/14/2022 11:28:59 AM , 0 ,3/14/2022 11:29:19 AM , 0 ,3/14/2022 11:29:39 AM , 0 ,3/14/2022 11:29:59 AM , 0 ,3/14/2022 11:30:19 AM , 0 ,3/14/2022 11:30:39 AM , 0 ,3/14/2022 11:30:59 AM , 0 ,3/14/2022 11:31:19 AM , 0 ,3/14/2022 11:31:39 AM , 0 ,3/14/2022 11:31:59 AM , 0 ,
 50 ,3/14/2022 11:32:39 AM , 0 ,3/14/2022 11:32:59 AM , 0 ,3/14/2022 11:33:19 AM , 0 ,3/14/2022 11:33:39 AM , 0 ,3/14/2022 11:33:59 AM , 0 ,3/14/2022 11:34:19 AM , 0 ,3/14/2022 11:34:39 AM , 0 ,3/14/2022 11:34:59 AM , 0 ,3/14/2022 11:35:19 AM , 0 ,3/14/2022 11:35:39 AM , 0 ,3/14/2022 11:35:59 AM , 0 ,3/14/2022 11:36:19 AM , 4.644269E-02 ,3/14/2022 11:36:39 AM , 0 ,3/14/2022 11:36:59 AM , 0 ,3/14/2022 11:37:19 AM , 0 ,3/14/2022 11:37:39 AM , 0 ,
 51 ,3/14/2022 11:38:19 AM , 0 ,3/14/2022 11:38:39 AM , 0 ,3/14/2022 11:38:59 AM , 0 ,3/14/2022 11:39:19 AM , 0 ,3/14/2022 11:39:39 AM , 0 ,3/14/2022 11:39:59 AM , 0 ,3/14/2022 11:40:19 AM , 0 ,3/14/2022 11:40:39 AM , 0 ,3/14/2022 11:40:59 AM , 0 ,3/14/2022 11:41:19 AM , 0 ,3/14/2022 11:41:39 AM , 0 ,3/14/2022 11:41:59 AM , 0 ,3/14/2022 11:42:19 AM , 0 ,3/14/2022 11:42:39 AM , 0 ,3/14/2022 11:42:59 AM , 0.1202647 ,3/14/2022 11:43:19 AM , 0 ,
 52 ,3/14/2022 11:43:59 AM , 0 ,3/14/2022 11:44:19 AM , 0 ,3/14/2022 11:44:39 AM , 0 ,3/14/2022 11:44:59 AM , 0 ,3/14/2022 11:45:19 AM , 0 ,3/14/2022 11:45:39 AM , 0 ,3/14/2022 11:45:59 AM , 0 ,3/14/2022 11:46:19 AM , 0 ,3/14/2022 11:46:39 AM , 0 ,3/14/2022 11:46:59 AM , 0 ,3/14/2022 11:47:19 AM , 0.1076584 ,3/14/2022 11:47:39 AM , 0 ,3/14/2022 11:47:59 AM , 0 ,3/14/2022 11:48:19 AM , 0 ,3/14/2022 11:48:39 AM , 0 ,3/14/2022 11:48:59 AM , 0 ,
 53 ,3/14/2022 11:49:39 AM , 0 ,3/14/2022 11:49:59 AM , 0 ,3/14/2022 11:50:19 AM , 0 ,3/14/2022 11:50:39 AM , 0 ,3/14/2022 11:50:59 AM , 0 ,3/14/2022 11:51:19 AM , 0 ,3/14/2022 11:51:39 AM , 0 ,3/14/2022 11:51:59 AM , 0 ,3/14/2022 11:52:19 AM , 0 ,3/14/2022 11:52:39 AM , 0 ,3/14/2022 11:52:59 AM , 0 ,3/14/2022 11:53:19 AM , 0 ,3/14/2022 11:53:39 AM , 0 ,3/14/2022 11:53:59 AM , 0 ,3/14/2022 11:54:19 AM , 0 ,3/14/2022 11:54:39 AM , 0 ,
 54 ,3/14/2022 11:55:19 AM , 0 ,3/14/2022 11:55:39 AM , 0 ,3/14/2022 11:55:59 AM , 0 ,3/14/2022 11:56:19 AM , 0 ,3/14/2022 11:56:39 AM , 0 ,3/14/2022 11:56:59 AM , 0 ,3/14/2022 11:57:19 AM , 0 ,3/14/2022 11:57:39 AM , 0 ,3/14/2022 11:57:59 AM , 0 ,3/14/2022 11:58:19 AM , 0 ,3/14/2022 11:58:39 AM , 0 ,3/14/2022 11:58:59 AM , 0 ,3/14/2022 11:59:19 AM , 0 ,3/14/2022 11:59:39 AM , 0 ,3/14/2022 11:59:59 AM , 0 ,3/14/2022 12:00:19 PM , 0 ,
 55 ,3/14/2022 12:00:59 PM , 0 ,3/14/2022 12:01:19 PM , 0 ,3/14/2022 12:01:39 PM , 0 ,3/14/2022 12:01:59 PM , 0 ,3/14/2022 12:02:19 PM , 0 ,3/14/2022 12:02:39 PM , 0 ,3/14/2022 12:02:59 PM , 0 ,3/14/2022 12:03:19 PM , 0 ,3/14/2022 12:03:39 PM , 0 ,3/14/2022 12:03:59 PM , 0 ,3/14/2022 12:04:19 PM , 0 ,3/14/2022 12:04:39 PM , 0 ,3/14/2022 12:04:59 PM , 0 ,3/14/2022 12:05:19 PM , 0 ,3/14/2022 12:05:39 PM , 0 ,3/14/2022 12:05:59 PM , 0 ,
 56 ,3/14/2022 12:06:39 PM , 0 ,3/14/2022 12:06:59 PM , 0 ,3/14/2022 12:07:19 PM , 0 ,3/14/2022 12:07:39 PM , 0 ,3/14/2022 12:07:59 PM , 0 ,3/14/2022 12:08:19 PM , 0 ,3/14/2022 12:08:39 PM , 0 ,3/14/2022 12:08:59 PM , 0 ,3/14/2022 12:09:19 PM , 0 ,3/14/2022 12:09:39 PM , 0.0396398 ,3/14/2022 12:09:59 PM , 0 ,3/14/2022 12:10:19 PM , 0 ,3/14/2022 12:10:39 PM , 0 ,3/14/2022 12:10:59 PM , 0 ,3/14/2022 12:11:19 PM , 0 ,3/14/2022 12:11:39 PM , 0 ,
 57 ,3/14/2022 12:12:19 PM , 0 ,3/14/2022 12:12:39 PM , 0 ,3/14/2022 12:12:59 PM , 0 ,3/14/2022 12:13:19 PM , 0 ,3/14/2022 12:13:39 PM , 0 ,3/14/2022 12:13:59 PM , 0 ,3/14/2022 12:14:19 PM , 0 ,3/14/2022 12:14:39 PM , 0 ,3/14/2022 12:14:59 PM , 0 ,3/14/2022 12:15:19 PM , 0 ,3/14/2022 12:15:39 PM , 0 ,3/14/2022 12:15:59 PM , 0 ,3/14/2022 12:16:19 PM , 0 ,3/14/2022 12:16:39 PM , 0 ,3/14/2022 12:16:59 PM , 0 ,3/14/2022 12:17:19 PM , 0 ,
 58 ,3/14/2022 12:17:59 PM , 0.35112 ,3/14/2022 12:18:19 PM , 0 ,3/14/2022 12:18:39 PM , 0 ,3/14/2022 12:18:59 PM , 0 ,3/14/2022 12:19:19 PM , 7.882182E-02 ,3/14/2022 12:19:39 PM , 0 ,3/14/2022 12:19:59 PM , 0 ,3/14/2022 12:20:19 PM , 0 ,3/14/2022 12:20:39 PM , 0 ,3/14/2022 12:20:59 PM , 0 ,3/14/2022 12:21:19 PM , 0 ,3/14/2022 12:21:39 PM , 0 ,3/14/2022 12:21:59 PM , 0 ,3/14/2022 12:22:19 PM , 0 ,3/14/2022 12:22:39 PM , 0 ,3/14/2022 12:22:59 PM , 0 ,
 59 ,3/14/2022 12:23:39 PM , 5.450946E-02 ,3/14/2022 12:23:59 PM , 0 ,3/14/2022 12:24:19 PM , 0 ,3/14/2022 12:24:39 PM , 0 ,3/14/2022 12:24:59 PM , 0 ,3/14/2022 12:25:19 PM , 0 ,3/14/2022 12:25:39 PM , 0 ,3/14/2022 12:25:59 PM , 0 ,3/14/2022 12:26:19 PM , 0 ,3/14/2022 12:26:39 PM , 0 ,3/14/2022 12:26:59 PM , 0 ,3/14/2022 12:27:19 PM , 0 ,3/14/2022 12:27:39 PM , 0.3498433 ,3/14/2022 12:27:59 PM , 0 ,3/14/2022 12:28:19 PM , 0 ,3/14/2022 12:28:39 PM , 0 ,
 60 ,3/14/2022 12:29:19 PM , 0 ,3/14/2022 12:29:39 PM , 0 ,3/14/2022 12:29:59 PM , 0 ,3/14/2022 12:30:19 PM , 0 ,3/14/2022 12:30:39 PM , 0 ,3/14/2022 12:30:59 PM , 0 ,3/14/2022 12:31:19 PM , 0 ,3/14/2022 12:31:39 PM , 0 ,3/14/2022 12:31:59 PM , 0 ,3/14/2022 12:32:19 PM , 0 ,3/14/2022 12:32:39 PM , 0 ,3/14/2022 12:32:59 PM , 0 ,3/14/2022 12:33:19 PM , 0 ,3/14/2022 12:33:39 PM , 0 ,3/14/2022 12:33:59 PM , 0 ,3/14/2022 12:34:19 PM , 0 ,
 61 ,3/14/2022 12:34:59 PM , 0 ,3/14/2022 12:35:19 PM , 0 ,3/14/2022 12:35:39 PM , 0 ,3/14/2022 12:35:59 PM , 0 ,3/14/2022 12:36:19 PM , 0 ,3/14/2022 12:36:39 PM , 0 ,3/14/2022 12:36:59 PM , 0 ,3/14/2022 12:37:19 PM , 0 ,3/14/2022 12:37:39 PM , 0 ,3/14/2022 12:37:59 PM , 0 ,3/14/2022 12:38:19 PM , 0 ,3/14/2022 12:38:39 PM , 0 ,3/14/2022 12:38:59 PM , 0 ,3/14/2022 12:39:19 PM , 0 ,3/14/2022 12:39:39 PM , 0 ,3/14/2022 12:39:59 PM , 0 ,
 62 ,3/14/2022 12:40:39 PM , 0 ,3/14/2022 12:40:59 PM , 0 ,3/14/2022 12:41:19 PM , 0 ,3/14/2022 12:41:39 PM , 0 ,3/14/2022 12:41:59 PM , 0 ,3/14/2022 12:42:19 PM , 0 ,3/14/2022 12:42:39 PM , 0 ,3/14/2022 12:42:59 PM , 0 ,3/14/2022 12:43:19 PM , 0 ,3/14/2022 12:43:39 PM , 0 ,3/14/2022 12:43:59 PM , 0 ,3/14/2022 12:44:19 PM , 0 ,3/14/2022 12:44:39 PM , 0 ,3/14/2022 12:44:59 PM , 0 ,3/14/2022 12:45:19 PM , 0 ,3/14/2022 12:45:39 PM , 0 ,
 63 ,3/14/2022 12:46:19 PM , 0 ,3/14/2022 12:46:39 PM , 0 ,3/14/2022 12:46:59 PM , 0 ,3/14/2022 12:47:19 PM , 0 ,3/14/2022 12:47:39 PM , 0 ,3/14/2022 12:47:59 PM , 0 ,3/14/2022 12:48:19 PM , 0.1289114 ,3/14/2022 12:48:39 PM , 0 ,3/14/2022 12:48:59 PM , 3.277075E-02 ,3/14/2022 12:49:19 PM , 0 ,3/14/2022 12:49:39 PM , 0 ,3/14/2022 12:49:59 PM , 0 ,3/14/2022 12:50:19 PM , 0 ,3/14/2022 12:50:39 PM , 0 ,3/14/2022 12:50:59 PM , 0 ,3/14/2022 12:51:19 PM , 0 ,
 64 ,3/14/2022 12:51:59 PM , 0 ,3/14/2022 12:52:19 PM , 0 ,3/14/2022 12:52:39 PM , 0 ,3/14/2022 12:52:59 PM , 0 ,3/14/2022 12:53:19 PM , 0 ,3/14/2022 12:53:39 PM , 0 ,3/14/2022 12:53:59 PM , 0 ,3/14/2022 12:54:19 PM , 0 ,3/14/2022 12:54:39 PM , 0 ,3/14/2022 12:54:59 PM , 0 ,3/14/2022 12:55:19 PM , 0 ,3/14/2022 12:55:39 PM , 0 ,3/14/2022 12:55:59 PM , 0 ,3/14/2022 12:56:19 PM , 0 ,3/14/2022 12:56:39 PM , 0 ,3/14/2022 12:56:59 PM , 0 ,
 65 ,3/14/2022 12:57:39 PM , 0 ,3/14/2022 12:57:59 PM , 0 ,3/14/2022 12:58:19 PM , 0 ,3/14/2022 12:58:39 PM , 0 ,3/14/2022 12:58:59 PM , 0 ,3/14/2022 12:59:19 PM , 0 ,3/14/2022 12:59:39 PM , 5.412543E-02 ,3/14/2022 12:59:59 PM , 0 ,3/14/2022 1:00:19 PM , 3.781641E-02 ,3/14/2022 1:00:39 PM , 0 ,3/14/2022 1:00:59 PM , 0 ,3/14/2022 1:01:19 PM , 0 ,3/14/2022 1:01:39 PM , 0 ,3/14/2022 1:01:59 PM , 0 ,3/14/2022 1:02:19 PM , 0 ,3/14/2022 1:02:39 PM , 0 ,
 66 ,3/14/2022 1:03:19 PM , 0 ,3/14/2022 1:03:39 PM , 0 ,3/14/2022 1:03:59 PM , 5.210876E-02 ,3/14/2022 1:04:19 PM , 0 ,3/14/2022 1:04:39 PM , 0 ,3/14/2022 1:04:59 PM , 0 ,3/14/2022 1:05:19 PM , 0 ,3/14/2022 1:05:39 PM , 0 ,3/14/2022 1:05:59 PM , 0 ,3/14/2022 1:06:19 PM , 0 ,3/14/2022 1:06:39 PM , 0 ,3/14/2022 1:06:59 PM , 0 ,3/14/2022 1:07:19 PM , 0 ,3/14/2022 1:07:39 PM , 0 ,3/14/2022 1:07:59 PM , 0 ,3/14/2022 1:08:19 PM , 0 ,
 67 ,3/14/2022 1:08:59 PM , 0 ,3/14/2022 1:09:19 PM , 0 ,3/14/2022 1:09:39 PM , 0 ,3/14/2022 1:09:59 PM , 0 ,3/14/2022 1:10:19 PM , 0 ,3/14/2022 1:10:39 PM , 0 ,3/14/2022 1:10:59 PM , 0 ,3/14/2022 1:11:19 PM , 0 ,3/14/2022 1:11:39 PM , 0 ,3/14/2022 1:11:59 PM , 0 ,3/14/2022 1:12:19 PM , 0 ,3/14/2022 1:12:39 PM , 0.1096191 ,3/14/2022 1:12:59 PM , 0 ,3/14/2022 1:13:19 PM , 0 ,3/14/2022 1:13:39 PM , 0 ,3/14/2022 1:13:59 PM , 0 ,
 68 ,3/14/2022 1:14:39 PM , 0 ,3/14/2022 1:14:59 PM , 0 ,3/14/2022 1:15:19 PM , 7.187399E-02 ,3/14/2022 1:15:39 PM , 0 ,3/14/2022 1:15:59 PM , 0 ,3/14/2022 1:16:19 PM , 0 ,3/14/2022 1:16:39 PM , 0 ,3/14/2022 1:16:59 PM , 0 ,3/14/2022 1:17:19 PM , 0 ,3/14/2022 1:17:39 PM , 0 ,3/14/2022 1:17:59 PM , 0 ,3/14/2022 1:18:19 PM , 0 ,3/14/2022 1:18:39 PM , 0 ,3/14/2022 1:18:59 PM , 0 ,3/14/2022 1:19:19 PM , 0 ,3/14/2022 1:19:39 PM , 0 ,
 69 ,3/14/2022 1:20:19 PM , 0.2287241 ,3/14/2022 1:20:39 PM , 0 ,3/14/2022 1:20:59 PM , 0 ,3/14/2022 1:21:19 PM , 0 ,3/14/2022 1:21:39 PM , 0 ,3/14/2022 1:21:59 PM , 0 ,3/14/2022 1:22:19 PM , 0 ,3/14/2022 1:22:39 PM , 0 ,3/14/2022 1:22:59 PM , 0 ,3/14/2022 1:23:19 PM , 0 ,3/14/2022 1:23:39 PM , 0 ,3/14/2022 1:23:59 PM , 0 ,3/14/2022 1:24:19 PM , 0 ,3/14/2022 1:24:39 PM , 0 ,3/14/2022 1:24:59 PM , 0 ,3/14/2022 1:25:19 PM , 0 ,
 70 ,3/14/2022 1:25:59 PM , 0 ,3/14/2022 1:26:19 PM , 0 ,3/14/2022 1:26:39 PM , 0 ,3/14/2022 1:26:59 PM , 0 ,3/14/2022 1:27:19 PM , 0 ,3/14/2022 1:27:39 PM , 0 ,3/14/2022 1:27:59 PM , 0 ,3/14/2022 1:28:19 PM , 0 ,3/14/2022 1:28:39 PM , 0 ,3/14/2022 1:28:59 PM , 0 ,3/14/2022 1:29:19 PM , 0 ,3/14/2022 1:29:39 PM , 0 ,3/14/2022 1:29:59 PM , 0 ,3/14/2022 1:30:19 PM , 0 ,3/14/2022 1:30:39 PM , 0 ,3/14/2022 1:30:59 PM , 0 ,
 71 ,3/14/2022 1:31:39 PM , 0 ,3/14/2022 1:31:59 PM , 0 ,3/14/2022 1:32:19 PM , 0 ,3/14/2022 1:32:39 PM , 0 ,3/14/2022 1:32:59 PM , 0 ,3/14/2022 1:33:19 PM , 0 ,3/14/2022 1:33:39 PM , 0 ,3/14/2022 1:33:59 PM , 0 ,3/14/2022 1:34:19 PM , 0 ,3/14/2022 1:34:39 PM , 0 ,3/14/2022 1:34:59 PM , 0 ,3/14/2022 1:35:19 PM , 0 ,3/14/2022 1:35:39 PM , 0 ,3/14/2022 1:35:59 PM , 0 ,3/14/2022 1:36:19 PM , 0 ,3/14/2022 1:36:39 PM , 0 ,
